id,Disease,Year,Summed_Cost,Weighted_Prevalence
39,Depressive and Other Psychoses,2011,13691714.47,0.018115457
39,Depressive and Other Psychoses,2012,14196749.7,0.020823179
39,Developmental Language Disorder,2011,12895659.48,0.021509594
39,Developmental Language Disorder,2012,12533516.25,0.021800547
39,Developmental Speech and Learning,2011,23876858.12,0.037677116
39,Developmental Speech and Learning,2012,23642357.88,0.039522089
39,Diabetes2,2011,5037785.271,0.00497666
39,Diabetes2,2012,3408582.277,0.005279007
39,Epilepsy and Epilepsy Complex,2011,2985396.43,0.002256095
39,Epilepsy and Epilepsy Complex,2012,3002506.522,0.002699105
39,Major Mental Health,2011,82040374.41,0.053186337
39,Major Mental Health,2012,79178724.1,0.057197052
39,Psoriasis,2011,2928320.476,0.00493087
39,Psoriasis,2012,2317394.186,0.004787461
39,Schizophrenia,2011,14231508.55,0.016599356
39,Schizophrenia,2012,12759151.58,0.016719671
39,Social Problems,2011,3310916.555,0.005132557
39,Social Problems,2012,3921355.386,0.006467127
39,Upper Respiratory Infectons,2011,130756126,0.227316207
39,Upper Respiratory Infectons,2012,153598158.3,0.294002024
40,Acute Bronchitis and Bronchiolitis,2011,13108034.62,0.0958969
40,Acute Bronchitis and Bronchiolitis,2012,16519031.67,0.109906219
40,Acute Respiratory Diagnoses - Moderate,2011,9994677.112,0.044957733
40,Acute Respiratory Diagnoses - Moderate,2012,10701412.07,0.046602069
40,Acute Skin Diagnoses,2011,15064879.92,0.097068782
40,Acute Skin Diagnoses,2012,16937763.98,0.099855019
40,Acute Stress and Anxiety,2011,5945099.916,0.026943681
40,Acute Stress and Anxiety,2012,7915852.078,0.030170915
40,ADHD,2011,21863270.86,0.081743408
40,ADHD,2012,28483927.22,0.087556634
40,Allergies,2011,25471381.35,0.170814532
40,Allergies,2012,29798781.22,0.183146448
40,Asthma,2011,20168430.58,0.10287584
40,Asthma,2012,22954213.64,0.11034285
40,Autism,2011,2213627.813,0.004794219
40,Autism,2012,2764124.265,0.005983259
40,BiPolar,2011,3001498.464,0.009674853
40,BiPolar,2012,4546204.886,0.00855697
40,Chronic Mental Health,2011,4396756.968,0.010770893
40,Chronic Mental Health,2012,5650077.781,0.012401931
40,Chronic Stress,2011,2556165.873,0.008823849
40,Chronic Stress,2012,3135753.061,0.010727481
40,Conduct and Behavior,2011,17437539.36,0.055882604
40,Conduct and Behavior,2012,22108224.01,0.058144817
40,Conjunctivitis and Eye Diagnoses,2011,0,0
40,Conjunctivitis and Eye Diagnoses,2012,81.85185185,0
40,Dental Diagnoses,2011,9318431.371,0.037869306
40,Dental Diagnoses,2012,9652768.031,0.038495671
40,Depression,2011,12847632.95,0.037475376
40,Depression,2012,17228763.32,0.039147491
40,Depressive and Other Psychoses,2011,6628308.598,0.020483039
40,Depressive and Other Psychoses,2012,11077026.13,0.023071792
40,Developmental Language Disorder,2011,4094989.256,0.016905801
40,Developmental Language Disorder,2012,5368936.576,0.020024004
40,Developmental Speech and Learning,2011,5751342.553,0.027938757
40,Developmental Speech and Learning,2012,6716082.546,0.029115167
40,Diabetes2,2011,1523455.423,0.004758624
40,Diabetes2,2012,1698878.311,0.00466114
40,Epilepsy and Epilepsy Complex,2011,929634.7977,0.002308371
40,Epilepsy and Epilepsy Complex,2012,1154283.059,0.002394187
40,Major Mental Health,2011,38601234.96,0.063384154
40,Major Mental Health,2012,53072982.1,0.069020421
40,Psoriasis,2011,941994.2816,0.004496895
40,Psoriasis,2012,941273.4868,0.004336227
40,Schizophrenia,2011,6004645.393,0.01919867
40,Schizophrenia,2012,9147997.633,0.019612786
40,Social Problems,2011,5141241.505,0.017414451
40,Social Problems,2012,5554413.883,0.01686627
40,Upper Respiratory Infectons,2011,48863909.79,0.343032278
40,Upper Respiratory Infectons,2012,52189600.91,0.343824406
41,Acute Bronchitis and Bronchiolitis,2011,8076478.984,0.067705554
41,Acute Bronchitis and Bronchiolitis,2012,7383994.019,0.054420066
41,Acute Respiratory Diagnoses - Moderate,2011,4095406.252,0.032012582
41,Acute Respiratory Diagnoses - Moderate,2012,4141273.507,0.028945006
41,Acute Skin Diagnoses,2011,11698611.59,0.081218185
41,Acute Skin Diagnoses,2012,12617686.64,0.079134888
41,Acute Stress and Anxiety,2011,2995798.306,0.022331357
41,Acute Stress and Anxiety,2012,3755799.529,0.023888702
41,ADHD,2011,11060136.36,0.056056316
41,ADHD,2012,12338874.89,0.056314076
41,Allergies,2011,5692602.716,0.050426259
41,Allergies,2012,5940406.88,0.047791958
41,Asthma,2011,8838233.443,0.073077044
41,Asthma,2012,9070220.328,0.067655456
41,Autism,2011,2670673.89,0.006775975
41,Autism,2012,3165673.866,0.007117957
41,BiPolar,2011,884772.2006,0.004650852
41,BiPolar,2012,1146837.942,0.004144215
41,Chronic Mental Health,2011,2412014.317,0.015871098
41,Chronic Mental Health,2012,2895447.504,0.01613875
41,Chronic Stress,2011,1232126.593,0.007657201
41,Chronic Stress,2012,1575187.97,0.008023823
41,Conduct and Behavior,2011,3372172.249,0.023319099
41,Conduct and Behavior,2012,3726316.075,0.022730267
41,Conjunctivitis and Eye Diagnoses,2011,0,0
41,Conjunctivitis and Eye Diagnoses,2012,0,0
41,Dental Diagnoses,2011,4404361.78,0.029121901
41,Dental Diagnoses,2012,4680258.608,0.02749287
41,Depression,2011,4035991.573,0.023227941
41,Depression,2012,4766851.294,0.023605127
41,Depressive and Other Psychoses,2011,1410920.032,0.010297277
41,Depressive and Other Psychoses,2012,1844789.866,0.010641902
41,Developmental Language Disorder,2011,4813967.652,0.025137723
41,Developmental Language Disorder,2012,5587044.872,0.025967123
41,Developmental Speech and Learning,2011,3386203.149,0.021677813
41,Developmental Speech and Learning,2012,3649031.123,0.020722692
41,Diabetes2,2011,516084.5455,0.003717169
41,Diabetes2,2012,890665.4259,0.005539065
41,Epilepsy and Epilepsy Complex,2011,621679.148,0.002524092
41,Epilepsy and Epilepsy Complex,2012,753978.3762,0.002547255
41,Major Mental Health,2011,11626437.85,0.035705317
41,Major Mental Health,2012,13596387.63,0.035629028
41,Psoriasis,2011,355144.7638,0.002687778
41,Psoriasis,2012,378906.8143,0.002794048
41,Schizophrenia,2011,2105358.209,0.00843086
41,Schizophrenia,2012,2657390.345,0.008476611
41,Social Problems,2011,2973589.25,0.017311173
41,Social Problems,2012,3286586.632,0.01875694
41,Upper Respiratory Infectons,2011,35804692.56,0.257798361
41,Upper Respiratory Infectons,2012,36847110.62,0.239967794
42,Acute Bronchitis and Bronchiolitis,2011,10065350.33,0.083539298
42,Acute Bronchitis and Bronchiolitis,2012,20943197.3,0.054087764
42,Acute Respiratory Diagnoses - Moderate,2011,9454829.226,0.028499345
42,Acute Respiratory Diagnoses - Moderate,2012,18397890.3,0.024076183
42,Acute Skin Diagnoses,2011,11793960.5,0.061622597
42,Acute Skin Diagnoses,2012,41236355.12,0.060396452
42,Acute Stress and Anxiety,2011,2953809.761,0.006514526
42,Acute Stress and Anxiety,2012,5174834.408,0.00640178
42,ADHD,2011,30401616.11,0.079021124
42,ADHD,2012,49991120.8,0.06114202
42,Allergies,2011,11887796.5,0.091749469
42,Allergies,2012,39046552.18,0.064526971
42,Asthma,2011,17240626.68,0.063292956
42,Asthma,2012,67407321.91,0.072669335
42,Autism,2011,5736482.132,0.00484115
42,Autism,2012,38228159.01,0.011907293
42,BiPolar,2011,2616444.295,0.004320001
42,BiPolar,2012,3455673.929,0.004399247
42,Chronic Mental Health,2011,469666.5873,0.000625558
42,Chronic Mental Health,2012,657628.2529,0.000859452
42,Chronic Stress,2011,1158160.031,0.001615956
42,Chronic Stress,2012,974749.4813,0.001556493
42,Conduct and Behavior,2011,8580293.952,0.010169258
42,Conduct and Behavior,2012,11470452.14,0.013961619
42,Conjunctivitis and Eye Diagnoses,2011,0,0
42,Conjunctivitis and Eye Diagnoses,2012,452.7333333,0
42,Dental Diagnoses,2011,6456186.001,0.036729357
42,Dental Diagnoses,2012,14929966.04,0.0331592
42,Depression,2011,7095962.731,0.018307681
42,Depression,2012,7811843.519,0.016968432
42,Depressive and Other Psychoses,2011,5191990.177,0.004443337
42,Depressive and Other Psychoses,2012,5677136.068,0.005981486
42,Developmental Language Disorder,2011,3776419.784,0.002972326
42,Developmental Language Disorder,2012,7307783.783,0.004048217
42,Developmental Speech and Learning,2011,6463593.557,0.006565031
42,Developmental Speech and Learning,2012,26501945.04,0.013481344
42,Diabetes2,2011,4609808.339,0.003988184
42,Diabetes2,2012,8318366.807,0.004599061
42,Epilepsy and Epilepsy Complex,2011,1618318.359,0.001745964
42,Epilepsy and Epilepsy Complex,2012,2241261.965,0.001625054
42,Major Mental Health,2011,17487333.64,0.028746296
42,Major Mental Health,2012,21083908.51,0.021726428
42,Psoriasis,2011,815936.1824,0.002352563
42,Psoriasis,2012,1723063.473,0.0021333
42,Schizophrenia,2011,6348502.405,0.02229067
42,Schizophrenia,2012,7267304.665,0.013340976
42,Social Problems,2011,880674.2082,0.001785033
42,Social Problems,2012,3046862.669,0.003194039
42,Upper Respiratory Infectons,2011,39179453.7,0.26594208
42,Upper Respiratory Infectons,2012,95308000.83,0.180815781
44,Acute Bronchitis and Bronchiolitis,2011,2341511.475,0.062310694
44,Acute Respiratory Diagnoses - Moderate,2011,1915980.265,0.048731374
44,Acute Skin Diagnoses,2011,5673326.265,0.131337395
44,Acute Stress and Anxiety,2011,1744457.382,0.033074998
44,ADHD,2011,6426673.005,0.098662483
44,Allergies,2011,3819878.048,0.113724636
44,Asthma,2011,5106541.653,0.125126139
44,Autism,2011,3329107.962,0.014977544
44,BiPolar,2011,709448.1191,0.009223006
44,Chronic Mental Health,2011,960966.8055,0.01330578
44,Chronic Stress,2011,766529.0292,0.011390277
44,Conduct and Behavior,2011,2684855.396,0.044017816
44,Conjunctivitis and Eye Diagnoses,2011,0,0
44,Dental Diagnoses,2011,17790685.42,0.301822192
44,Depression,2011,2300694.774,0.034083065
44,Depressive and Other Psychoses,2011,1762488.29,0.026559838
44,Developmental Language Disorder,2011,1470479.384,0.022467773
44,Developmental Speech and Learning,2011,3679019.917,0.049048789
44,Diabetes2,2011,181756.7671,0.00365215
44,Epilepsy and Epilepsy Complex,2011,147139.6352,0.00231295
44,Major Mental Health,2011,7802504.787,0.055785679
44,Psoriasis,2011,211240.6898,0.004946625
44,Schizophrenia,2011,1407854.321,0.014590819
44,Social Problems,2011,4532537.811,0.033316598
44,Upper Respiratory Infectons,2011,12017643.39,0.303113602
45,Acute Bronchitis and Bronchiolitis,2011,11415931.32,0.065870849
45,Acute Bronchitis and Bronchiolitis,2012,15253402.2,0.103936261
45,Acute Respiratory Diagnoses - Moderate,2011,9626083.936,0.041583641
45,Acute Respiratory Diagnoses - Moderate,2012,8597826.368,0.042674482
45,Acute Skin Diagnoses,2011,17335928.35,0.09123087
45,Acute Skin Diagnoses,2012,23113215.34,0.130648361
45,Acute Stress and Anxiety,2011,4141338.365,0.016404641
45,Acute Stress and Anxiety,2012,4093757.882,0.018086587
45,ADHD,2011,23867336.38,0.09433641
45,ADHD,2012,25683447.01,0.105600282
45,Allergies,2011,22465857.87,0.132804582
45,Allergies,2012,28788389.27,0.194314135
45,Asthma,2011,17599950.11,0.090364509
45,Asthma,2012,20265138.64,0.121936243
45,Autism,2011,4540307.449,0.008607357
45,Autism,2012,4543127.715,0.010053779
45,BiPolar,2011,1103126.811,0.003169983
45,BiPolar,2012,1627711.596,0.003010845
45,Chronic Mental Health,2011,1106674.132,0.003867811
45,Chronic Mental Health,2012,1183325.498,0.003360244
45,Chronic Stress,2011,1249604.788,0.003893037
45,Chronic Stress,2012,1249500.665,0.004626464
45,Conduct and Behavior,2011,8659465.207,0.03071061
45,Conduct and Behavior,2012,9736819.727,0.032744599
45,Conjunctivitis and Eye Diagnoses,2011,0,0
45,Conjunctivitis and Eye Diagnoses,2012,0,0
45,Dental Diagnoses,2011,9104231.437,0.056652074
45,Dental Diagnoses,2012,8607826.028,0.058459372
45,Depression,2011,4363801.249,0.014481485
45,Depression,2012,5329377.207,0.018061592
45,Depressive and Other Psychoses,2011,2552742.953,0.009243109
45,Depressive and Other Psychoses,2012,3187635.312,0.009790543
45,Developmental Language Disorder,2011,17470013.7,0.045293207
45,Developmental Language Disorder,2012,14545750.44,0.045968915
45,Developmental Speech and Learning,2011,15340937.9,0.048334846
45,Developmental Speech and Learning,2012,13307544.96,0.051020519
45,Diabetes2,2011,1807383.957,0.006732338
45,Diabetes2,2012,1761106.033,0.008533171
45,Epilepsy and Epilepsy Complex,2011,1056722.406,0.002526676
45,Epilepsy and Epilepsy Complex,2012,1277407.975,0.003660645
45,Major Mental Health,2011,16424928.88,0.029411476
45,Major Mental Health,2012,17934494.2,0.029910815
45,Psoriasis,2011,967018.3272,0.005605082
45,Psoriasis,2012,1186427.806,0.00804311
45,Schizophrenia,2011,2559059.732,0.007829096
45,Schizophrenia,2012,3153319.78,0.008641599
45,Social Problems,2011,3147425.596,0.010493787
45,Social Problems,2012,3124485.132,0.012271037
45,Upper Respiratory Infectons,2011,53716557.04,0.282233898
45,Upper Respiratory Infectons,2012,64237707.62,0.382623339
46,Acute Bronchitis and Bronchiolitis,2011,2701003.717,0.133918994
46,Acute Bronchitis and Bronchiolitis,2012,3022293.936,0.135681232
46,Acute Respiratory Diagnoses - Moderate,2011,1660547.236,0.026965871
46,Acute Respiratory Diagnoses - Moderate,2012,1843877.305,0.031373531
46,Acute Skin Diagnoses,2011,3024985.1,0.118960265
46,Acute Skin Diagnoses,2012,3595567.261,0.122557011
46,Acute Stress and Anxiety,2011,897161.9446,0.016874197
46,Acute Stress and Anxiety,2012,1157515.823,0.017997653
46,ADHD,2011,3860204.366,0.065612795
46,ADHD,2012,5833874.247,0.068706464
46,Allergies,2011,2638827.059,0.121650231
46,Allergies,2012,2966166.322,0.130915322
46,Asthma,2011,2748525.913,0.077494923
46,Asthma,2012,3087610.024,0.085771636
46,Autism,2011,267821.0177,0.002718673
46,Autism,2012,420799.5182,0.003560334
46,BiPolar,2011,413127.1622,0.002987461
46,BiPolar,2012,511421.0644,0.003053336
46,Chronic Mental Health,2011,488880.4759,0.005047827
46,Chronic Mental Health,2012,746051.8231,0.005283867
46,Chronic Stress,2011,356227.7933,0.0041176
46,Chronic Stress,2012,351337.7038,0.004851285
46,Conduct and Behavior,2011,1593362.921,0.028680534
46,Conduct and Behavior,2012,2657480.769,0.029349668
46,Conjunctivitis and Eye Diagnoses,2011,0,0
46,Conjunctivitis and Eye Diagnoses,2012,0,0
46,Dental Diagnoses,2011,2545843.981,0.081295758
46,Dental Diagnoses,2012,2933392.413,0.095544177
46,Depression,2011,2121360.209,0.027619216
46,Depression,2012,3492965.902,0.028482197
46,Depressive and Other Psychoses,2011,869420.881,0.01198123
46,Depressive and Other Psychoses,2012,1451225.243,0.012696423
46,Developmental Language Disorder,2011,296831.3982,0.005121985
46,Developmental Language Disorder,2012,323423.7141,0.005507397
46,Developmental Speech and Learning,2011,240430.4638,0.005788824
46,Developmental Speech and Learning,2012,279941.3418,0.00587969
46,Diabetes2,2011,190303.1476,0.003907775
46,Diabetes2,2012,335729.6707,0.003672297
46,Epilepsy and Epilepsy Complex,2011,194534.1644,0.002251291
46,Epilepsy and Epilepsy Complex,2012,254072.5781,0.002238096
46,Major Mental Health,2011,4675764.237,0.031366093
46,Major Mental Health,2012,6830946.862,0.032281772
46,Psoriasis,2011,184605.0955,0.007577559
46,Psoriasis,2012,241004.9971,0.007933913
46,Schizophrenia,2011,789389.6783,0.006611031
46,Schizophrenia,2012,1090242.799,0.007149892
46,Social Problems,2011,478633.6602,0.012172418
46,Social Problems,2012,802358.3889,0.013690718
46,Upper Respiratory Infectons,2011,9604410.698,0.413063208
46,Upper Respiratory Infectons,2012,10375938.28,0.413777843
47,Acute Bronchitis and Bronchiolitis,2011,43760790.25,0.124804854
47,Acute Bronchitis and Bronchiolitis,2012,51201378.6,0.133793823
47,Acute Respiratory Diagnoses - Moderate,2011,13312551.88,0.037311352
47,Acute Respiratory Diagnoses - Moderate,2012,14801626.61,0.037826267
47,Acute Skin Diagnoses,2011,53011655.84,0.116408147
47,Acute Skin Diagnoses,2012,59161537.24,0.12062248
47,Acute Stress and Anxiety,2011,5066092.379,0.018062042
47,Acute Stress and Anxiety,2012,5687057.868,0.020325243
47,ADHD,2011,36987251.84,0.084261796
47,ADHD,2012,39870880.76,0.089074189
47,Allergies,2011,64007411.07,0.178178919
47,Allergies,2012,73518283.72,0.190352232
47,Asthma,2011,42029735.3,0.104775174
47,Asthma,2012,44772922.54,0.107570542
47,Autism,2011,2155531.527,0.004387729
47,Autism,2012,2672023.616,0.005229031
47,BiPolar,2011,3046168.992,0.008331002
47,BiPolar,2012,2813279.144,0.007407975
47,Chronic Mental Health,2011,1864018.647,0.006108469
47,Chronic Mental Health,2012,1840787.112,0.006345819
47,Chronic Stress,2011,1638112.85,0.004764442
47,Chronic Stress,2012,1726564.365,0.005262915
47,Conduct and Behavior,2011,10652650.69,0.033086585
47,Conduct and Behavior,2012,11616449.6,0.035818451
47,Conjunctivitis and Eye Diagnoses,2011,0,0
47,Conjunctivitis and Eye Diagnoses,2012,0,0
47,Dental Diagnoses,2011,14391907.91,0.029397935
47,Dental Diagnoses,2012,15298080.84,0.029867585
47,Depression,2011,7645287.99,0.020679046
47,Depression,2012,8122093.044,0.022404736
47,Depressive and Other Psychoses,2011,5945006.16,0.017520515
47,Depressive and Other Psychoses,2012,6522097.771,0.019579247
47,Developmental Language Disorder,2011,3329623.274,0.010958468
47,Developmental Language Disorder,2012,4438427.327,0.012940465
47,Developmental Speech and Learning,2011,5414573.204,0.017193392
47,Developmental Speech and Learning,2012,6782183.823,0.021055071
47,Diabetes2,2011,2942563.363,0.006002818
47,Diabetes2,2012,3088292.56,0.006443671
47,Epilepsy and Epilepsy Complex,2011,1426736.285,0.003502478
47,Epilepsy and Epilepsy Complex,2012,1442910.505,0.003516695
47,Major Mental Health,2011,29725390.15,0.044703034
47,Major Mental Health,2012,30752697.27,0.046661488
47,Psoriasis,2011,1861178.113,0.004549666
47,Psoriasis,2012,2065485.145,0.004514661
47,Schizophrenia,2011,5088120.926,0.013346899
47,Schizophrenia,2012,4874416.796,0.013114909
47,Social Problems,2011,2327080.285,0.007214206
47,Social Problems,2012,2521265.789,0.008268161
47,Upper Respiratory Infectons,2011,168503830,0.402628249
47,Upper Respiratory Infectons,2012,189520322.4,0.408739163
48,Acute Bronchitis and Bronchiolitis,2011,154711745.4,0.129050654
48,Acute Bronchitis and Bronchiolitis,2012,155769872.8,0.131319473
48,Acute Respiratory Diagnoses - Moderate,2011,89565846.01,0.058485752
48,Acute Respiratory Diagnoses - Moderate,2012,80220695.6,0.05736444
48,Acute Skin Diagnoses,2011,137153371.5,0.098257772
48,Acute Skin Diagnoses,2012,111405458.3,0.086998585
48,Acute Stress and Anxiety,2011,21712189.07,0.012984978
48,Acute Stress and Anxiety,2012,18499541.76,0.012493112
48,ADHD,2011,120307716.7,0.076134029
48,ADHD,2012,109871266.9,0.078831074
48,Allergies,2011,215782813.4,0.168449408
48,Allergies,2012,187354195.5,0.168808697
48,Asthma,2011,183001914.3,0.118346271
48,Asthma,2012,159780014.1,0.117802293
48,Autism,2011,18980121.07,0.004135115
48,Autism,2012,19356897.96,0.004410878
48,BiPolar,2011,13219870.31,0.007522473
48,BiPolar,2012,11264460.89,0.006941333
48,Chronic Mental Health,2011,5739470.831,0.003662003
48,Chronic Mental Health,2012,5127128.872,0.003533825
48,Chronic Stress,2011,9402295.938,0.002882735
48,Chronic Stress,2012,8492116.148,0.002718293
48,Conduct and Behavior,2011,30130696.6,0.024548025
48,Conduct and Behavior,2012,26997938.29,0.027064351
48,Conjunctivitis and Eye Diagnoses,2011,0,0
48,Conjunctivitis and Eye Diagnoses,2012,0,0
48,Dental Diagnoses,2011,46179611.7,0.023806272
48,Dental Diagnoses,2012,30551217.3,0.020147933
48,Depression,2011,28436493.78,0.016103528
48,Depression,2012,26089015.11,0.016658044
48,Depressive and Other Psychoses,2011,21228562.16,0.013610744
48,Depressive and Other Psychoses,2012,20703566.38,0.014570418
48,Developmental Language Disorder,2011,62884403.73,0.031059767
48,Developmental Language Disorder,2012,53791005.43,0.031420631
48,Developmental Speech and Learning,2011,99176339.85,0.033404488
48,Developmental Speech and Learning,2012,103058255.6,0.03897546
48,Diabetes2,2011,8232825.259,0.003771164
48,Diabetes2,2012,6408699.837,0.003718928
48,Epilepsy and Epilepsy Complex,2011,11336567.41,0.002847137
48,Epilepsy and Epilepsy Complex,2012,11107580.36,0.00286175
48,Major Mental Health,2011,117777314.2,0.040290175
48,Major Mental Health,2012,110115023,0.042286754
48,Psoriasis,2011,24705306.31,0.025944372
48,Psoriasis,2012,17940732.47,0.022526423
48,Schizophrenia,2011,33479223.17,0.022691151
48,Schizophrenia,2012,33526363.86,0.023395015
48,Social Problems,2011,8383650.196,0.004238861
48,Social Problems,2012,8333148.481,0.004386566
48,Upper Respiratory Infectons,2011,570446194.5,0.432997962
48,Upper Respiratory Infectons,2012,550723972.9,0.430861615
49,Acute Bronchitis and Bronchiolitis,2011,5221355.891,0.093409789
49,Acute Bronchitis and Bronchiolitis,2012,4754337.152,0.082233723
49,Acute Respiratory Diagnoses - Moderate,2011,4172406.783,0.039490837
49,Acute Respiratory Diagnoses - Moderate,2012,4626629.989,0.038617356
49,Acute Skin Diagnoses,2011,4709487.578,0.080198663
49,Acute Skin Diagnoses,2012,4955872.244,0.078856128
49,Acute Stress and Anxiety,2011,2414524.709,0.026944124
49,Acute Stress and Anxiety,2012,2769452.631,0.029918106
49,ADHD,2011,5388970.13,0.056957094
49,ADHD,2012,6441235.08,0.05799092
49,Allergies,2011,3023659.604,0.060740044
49,Allergies,2012,3038088.342,0.05809258
49,Asthma,2011,4136821.232,0.056964254
49,Asthma,2012,4404498.66,0.056350963
49,Autism,2011,1384879.693,0.006320649
49,Autism,2012,1508353.905,0.006351544
49,BiPolar,2011,816334.3871,0.006159994
49,BiPolar,2012,1108109.169,0.005727247
49,Chronic Mental Health,2011,1439048.964,0.018007854
49,Chronic Mental Health,2012,1697313.77,0.018520919
49,Chronic Stress,2011,1231367.27,0.010215226
49,Chronic Stress,2012,1276619.485,0.0112157
49,Conduct and Behavior,2011,2021523.379,0.027299573
49,Conduct and Behavior,2012,2435343.623,0.025762491
49,Conjunctivitis and Eye Diagnoses,2011,0,0
49,Conjunctivitis and Eye Diagnoses,2012,0,0
49,Dental Diagnoses,2011,5987350.337,0.055568541
49,Dental Diagnoses,2012,5384095.115,0.048551492
49,Depression,2011,2740788.993,0.027120786
49,Depression,2012,3461366.943,0.02921959
49,Depressive and Other Psychoses,2011,1538769.976,0.017195729
49,Depressive and Other Psychoses,2012,2353834.112,0.018980104
49,Developmental Language Disorder,2011,451073.8612,0.005422122
49,Developmental Language Disorder,2012,519915.3417,0.005832145
49,Developmental Speech and Learning,2011,586024.9327,0.007180596
49,Developmental Speech and Learning,2012,580866.4166,0.007278618
49,Diabetes2,2011,527905.3014,0.003408461
49,Diabetes2,2012,594509.2011,0.003048871
49,Epilepsy and Epilepsy Complex,2011,311553.8237,0.00231046
49,Epilepsy and Epilepsy Complex,2012,330545.2603,0.002140185
49,Major Mental Health,2011,8026829.755,0.048198403
49,Major Mental Health,2012,10653355.63,0.050597165
49,Psoriasis,2011,270431.5858,0.0032666
49,Psoriasis,2012,266276.8987,0.003003294
49,Schizophrenia,2011,1383224.86,0.00972126
49,Schizophrenia,2012,1930493.213,0.010826907
49,Social Problems,2011,1690276.294,0.01918379
49,Social Problems,2012,1684721.846,0.019144937
49,Upper Respiratory Infectons,2011,20002576.53,0.366954177
49,Upper Respiratory Infectons,2012,19898320.14,0.348331188
50,Acute Bronchitis and Bronchiolitis,2011,1460716.665,0.055434933
50,Acute Bronchitis and Bronchiolitis,2012,1552747.748,0.061577882
50,Acute Respiratory Diagnoses - Moderate,2011,1601265.188,0.042255121
50,Acute Respiratory Diagnoses - Moderate,2012,1555957.924,0.0418525
50,Acute Skin Diagnoses,2011,2277564.555,0.075276568
50,Acute Skin Diagnoses,2012,2334112.116,0.072460886
50,Acute Stress and Anxiety,2011,3393877.571,0.049566163
50,Acute Stress and Anxiety,2012,3804251.747,0.049775233
50,ADHD,2011,9172382.597,0.101748603
50,ADHD,2012,9730215.247,0.103924781
50,Allergies,2011,1592409.242,0.056539165
50,Allergies,2012,1557789.298,0.051131235
50,Asthma,2011,3331023.144,0.087246077
50,Asthma,2012,3220360.68,0.082294706
50,Autism,2011,4455493.338,0.019071762
50,Autism,2012,4607139.465,0.019795801
50,BiPolar,2011,660882.0422,0.003972754
50,BiPolar,2012,649575.7582,0.003815334
50,Chronic Mental Health,2011,2669316.354,0.024647047
50,Chronic Mental Health,2012,3136631.463,0.027079272
50,Chronic Stress,2011,1307521.278,0.017382117
50,Chronic Stress,2012,1488302.985,0.018410144
50,Conduct and Behavior,2011,4000966.188,0.039879088
50,Conduct and Behavior,2012,4019037.491,0.037491767
50,Conjunctivitis and Eye Diagnoses,2011,0,0
50,Conjunctivitis and Eye Diagnoses,2012,0,0
50,Dental Diagnoses,2011,21106405.72,0.623053079
50,Dental Diagnoses,2012,21828659.76,0.619228358
50,Depression,2011,4112877.476,0.04495669
50,Depression,2012,4581264.206,0.048152418
50,Depressive and Other Psychoses,2011,1848311.93,0.016920633
50,Depressive and Other Psychoses,2012,1935583.382,0.017558034
50,Developmental Language Disorder,2011,1612598.729,0.02696721
50,Developmental Language Disorder,2012,1745105.479,0.02637309
50,Developmental Speech and Learning,2011,3766901.564,0.058371722
50,Developmental Speech and Learning,2012,4022660.815,0.060607805
50,Diabetes2,2011,385396.4618,0.004015052
50,Diabetes2,2012,394584.3691,0.00401538
50,Epilepsy and Epilepsy Complex,2011,185963.7347,0.002073203
50,Epilepsy and Epilepsy Complex,2012,141970.5981,0.001247144
50,Major Mental Health,2011,11180038.46,0.055420203
50,Major Mental Health,2012,12082875.31,0.054908978
50,Psoriasis,2011,173186.1041,0.003470788
50,Psoriasis,2012,127615.7071,0.002757433
50,Schizophrenia,2011,1866467.174,0.013848242
50,Schizophrenia,2012,1857281.273,0.012799152
50,Social Problems,2011,9691053.978,0.115777801
50,Social Problems,2012,9440937.296,0.10804373
50,Upper Respiratory Infectons,2011,8897061.438,0.312422268
50,Upper Respiratory Infectons,2012,8854142.729,0.297218999
51,Acute Bronchitis and Bronchiolitis,2011,14932852.08,0.089816587
51,Acute Bronchitis and Bronchiolitis,2012,16607114.37,0.101460328
51,Acute Respiratory Diagnoses - Moderate,2011,12231406.37,0.044625771
51,Acute Respiratory Diagnoses - Moderate,2012,10416078.12,0.047923772
51,Acute Skin Diagnoses,2011,23458897.35,0.111518865
51,Acute Skin Diagnoses,2012,26720347.86,0.130000323
51,Acute Stress and Anxiety,2011,6325858.888,0.013335057
51,Acute Stress and Anxiety,2012,7269235.804,0.018271965
51,ADHD,2011,47883467.92,0.09034184
51,ADHD,2012,42954959.98,0.095513849
51,Allergies,2011,24593693.57,0.137828285
51,Allergies,2012,26897131.36,0.162938654
51,Asthma,2011,27478337.76,0.119790774
51,Asthma,2012,25042715.14,0.129946548
51,Autism,2011,5637844.059,0.008580933
51,Autism,2012,7203176.412,0.010475481
51,BiPolar,2011,6019073.231,0.007025359
51,BiPolar,2012,5301643.906,0.006669831
51,Chronic Mental Health,2011,4657042.596,0.006457627
51,Chronic Mental Health,2012,4551838.146,0.006763154
51,Chronic Stress,2011,3097011.658,0.005154381
51,Chronic Stress,2012,3686800.298,0.005886421
51,Conduct and Behavior,2011,30973658.07,0.042376758
51,Conduct and Behavior,2012,23183318.7,0.03699992
51,Conjunctivitis and Eye Diagnoses,2011,0,0
